
  68778832, $GNGGA,190618.40,4028.8827720,N,10650.3392484,W,4,20,0.8,2109.294,M,-12.180,M,2.4,0000*59
  68779832, $GNGGA,190619.40,4028.8830202,N,10650.3397808,W,4,22,0.6,2109.344,M,-12.180,M,1.4,0000*55
  68780832, $GNGGA,190620.40,4028.8832912,N,10650.3402557,W,4,20,0.7,2109.310,M,-12.180,M,2.4,0000*5A
  68781831, $GNGGA,190621.40,4028.8834233,N,10650.3405652,W,4,21,0.7,2109.393,M,-12.180,M,1.4,0000*5D
  68782830, $GNGGA,190622.40,4028.8835565,N,10650.3408360,W,4,20,0.7,2109.478,M,-12.180,M,2.4,0000*52
  68783836, $GNGGA,190623.40,4028.8837362,N,10650.3410699,W,4,20,0.7,2109.544,M,-12.180,M,1.4,0000*57
  68784834, $GNGGA,190624.40,4028.8838963,N,10650.3413779,W,4,20,0.7,2109.638,M,-12.180,M,2.4,0000*53
  68785831, $GNGGA,190625.40,4028.8841072,N,10650.3417785,W,4,20,0.7,2109.717,M,-12.180,M,1.4,0000*5D
  68786832, $GNGGA,190626.40,4028.8841958,N,10650.3421054,W,4,20,0.7,2109.830,M,-12.180,M,2.4,0000*58
  68787832, $GNGGA,190627.40,4028.8843278,N,10650.3424597,W,4,20,0.7,2109.931,M,-12.180,M,1.4,0000*5E
  68788832, $GNGGA,190628.40,4028.8844622,N,10650.3428798,W,4,21,0.7,2110.061,M,-12.180,M,2.4,0000*5A
  68789831, $GNGGA,190629.40,4028.8846195,N,10650.3433229,W,4,21,0.7,2110.134,M,-12.180,M,1.4,0000*55
  68790831, $GNGGA,190630.40,4028.8848590,N,10650.3437334,W,4,21,0.7,2110.198,M,-12.180,M,2.4,0000*5E
  68791831, $GNGGA,190631.40,4028.8850742,N,10650.3441953,W,4,21,0.7,2110.266,M,-12.180,M,1.4,0000*50
  68792829, $GNGGA,190632.40,4028.8852647,N,10650.3447053,W,4,21,0.7,2110.350,M,-12.180,M,2.4,0000*5D
  68793835, $GNGGA,190633.40,4028.8854150,N,10650.3451783,W,4,20,0.7,2110.427,M,-12.180,M,1.4,0000*53
  68794831, $GNGGA,190634.40,4028.8856078,N,10650.3455770,W,4,21,0.7,2110.538,M,-12.180,M,2.4,0000*58
  68795831, $GNGGA,190635.40,4028.8857586,N,10650.3459729,W,4,20,0.7,2110.590,M,-12.180,M,1.4,0000*5C
  68796831, $GNGGA,190636.40,4028.8858751,N,10650.3463613,W,4,19,0.7,2110.674,M,-12.180,M,2.4,0000*59
  68797831, $GNGGA,190637.40,4028.8860002,N,10650.3466386,W,4,21,0.7,2110.784,M,-12.180,M,1.4,0000*58
  68798831, $GNGGA,190638.40,4028.8861227,N,10650.3469127,W,4,19,0.7,2110.800,M,-12.180,M,2.4,0000*5E
  68799831, $GNGGA,190639.40,4028.8862333,N,10650.3471495,W,4,20,0.7,2110.813,M,-12.180,M,1.4,0000*56
  68800833, $GNGGA,190640.40,4028.8863652,N,10650.3474006,W,4,21,0.7,2110.798,M,-12.180,M,2.4,0000*5E
  68801831, $GNGGA,190641.40,4028.8865308,N,10650.3477020,W,4,21,0.7,2110.722,M,-12.180,M,1.4,0000*56
  68802830, $GNGGA,190642.40,4028.8865801,N,10650.3478476,W,4,21,0.7,2110.733,M,-12.180,M,2.4,0000*5C
  68803830, $GNGGA,190643.40,4028.8866297,N,10650.3479168,W,4,21,0.7,2110.699,M,-12.180,M,1.4,0000*52
  68804832, $GNGGA,190644.40,4028.8867307,N,10650.3480773,W,4,21,0.7,2110.615,M,-12.180,M,2.4,0000*51
  68805831, $GNGGA,190645.40,4028.8867374,N,10650.3480882,W,4,21,0.7,2110.599,M,-12.180,M,1.4,0000*51
  68806831, $GNGGA,190646.40,4028.8867396,N,10650.3480851,W,4,21,0.7,2110.592,M,-12.180,M,2.4,0000*58
  68807833, $GNGGA,190647.40,4028.8867415,N,10650.3480866,W,4,21,0.7,2110.601,M,-12.180,M,1.4,0000*5B
  68808833, $GNGGA,190648.40,4028.8867394,N,10650.3480897,W,4,21,0.7,2110.604,M,-12.180,M,2.4,0000*52
  68809834, $GNGGA,190649.40,4028.8867415,N,10650.3480927,W,4,21,0.7,2110.608,M,-12.180,M,1.4,0000*58
  68810830, $GNGGA,190650.40,4028.8867431,N,10650.3480993,W,4,21,0.7,2110.607,M,-12.180,M,2.4,0000*55
  68811830, $GNGGA,190651.40,4028.8867474,N,10650.3481092,W,4,21,0.7,2110.596,M,-12.180,M,1.4,0000*54
  68812831, $GNGGA,190652.40,4028.8867885,N,10650.3482373,W,4,21,0.7,2110.605,M,-12.180,M,2.4,0000*50
  68813830, $GNGGA,190653.40,4028.8868767,N,10650.3484169,W,4,21,0.7,2110.614,M,-12.180,M,1.4,0000*51
  68814831, $GNGGA,190654.40,4028.8869172,N,10650.3485906,W,4,21,0.7,2110.702,M,-12.180,M,2.4,0000*50
  68815830, $GNGGA,190655.40,4028.8870085,N,10650.3489712,W,4,22,0.6,2110.606,M,-12.180,M,1.4,0000*53
  68816830, $GNGGA,190656.40,4028.8871381,N,10650.3492978,W,4,22,0.6,2110.546,M,-12.180,M,2.4,0000*5A
  68817831, $GNGGA,190657.40,4028.8872405,N,10650.3496287,W,4,20,0.7,2110.574,M,-12.180,M,1.4,0000*5D
  68818832, $GNGGA,190658.40,4028.8873428,N,10650.3499115,W,4,21,0.7,2110.632,M,-12.180,M,2.4,0000*58
  68819829, $GNGGA,190659.40,4028.8874642,N,10650.3503188,W,4,22,0.6,2110.497,M,-12.180,M,1.4,0000*5A
  68820830, $GNGGA,190700.40,4028.8876466,N,10650.3506420,W,4,21,0.7,2110.419,M,-12.180,M,2.4,0000*54
  68821830, $GNGGA,190701.40,4028.8877865,N,10650.3509028,W,4,21,0.6,2110.452,M,-12.180,M,1.4,0000*55
  68822830, $GNGGA,190702.40,4028.8879968,N,10650.3513925,W,4,21,0.7,2110.299,M,-12.180,M,2.4,0000*58
  68823830, $GNGGA,190703.40,4028.8882268,N,10650.3518456,W,4,20,0.7,2110.160,M,-12.180,M,1.4,0000*53
  68824833, $GNGGA,190704.40,4028.8884191,N,10650.3522228,W,4,19,0.7,2110.085,M,-12.180,M,2.4,0000*52
  68825830, $GNGGA,190705.40,4028.8885344,N,10650.3524820,W,4,19,0.7,2110.075,M,-12.180,M,1.4,0000*50
