Line,Sample,Easting [m],Northing [m],Mark,Status,GPSStat,GPSalt,Time[ms],Time[hhmmss.sss],PowerLn [mG],I_450Hz [ppm],Q_450Hz [ppm],I_1530Hz [ppm],Q_1530Hz [ppm],I_5310Hz [ppm],Q_5310Hz [ppm],I_18330Hz [ppm],Q_18330Hz [ppm],I_63030Hz [ppm],Q_63030Hz [ppm],Qsum [ppm]
1,3483,344103.41,4482819.03,0,0,4,2114.84,66951714.2,183551.7142,39.4,4.16E+02,1.04E+03,6.57E+02,8.14E+02,9.64E+02,1.26E+03,1.56E+03,3.66E+03,4.21E+03,1.02E+04,1.70E+04
1,3484,344103.46,4482818.99,0,0,4,2114.84,66951814.2,183551.8142,39.4,2.49E+02,1.10E+03,6.02E+02,7.83E+02,1.04E+03,1.33E+03,1.54E+03,3.57E+03,4.22E+03,1.02E+04,1.70E+04
1,3485,344103.52,4482818.94,0,0,4,2114.83,66951914.2,183551.9142,36.2,3.11E+02,1.04E+03,7.45E+02,7.92E+02,1.10E+03,1.32E+03,1.62E+03,3.46E+03,4.22E+03,1.02E+04,1.68E+04
1,3486,344103.58,4482818.9,0,0,4,2114.82,66952014.2,183552.0142,37.1,4.52E+02,7.81E+02,8.77E+02,7.95E+02,1.05E+03,1.27E+03,1.68E+03,3.52E+03,4.22E+03,1.01E+04,1.65E+04
1,3487,344103.64,4482818.86,0,0,4,2114.82,66952114.2,183552.1142,37,3.92E+02,7.72E+02,8.63E+02,8.24E+02,1.07E+03,1.27E+03,1.69E+03,3.56E+03,4.28E+03,1.00E+04,1.64E+04
1,3488,344103.7,4482818.81,0,0,4,2114.81,66952214.2,183552.2142,35.9,3.87E+02,9.15E+02,8.35E+02,7.86E+02,1.17E+03,1.29E+03,1.67E+03,3.48E+03,4.30E+03,9.95E+03,1.64E+04
1,3489,344103.76,4482818.77,0,0,4,2114.81,66952314.2,183552.3142,35.8,4.59E+02,8.13E+02,8.19E+02,7.20E+02,1.22E+03,1.32E+03,1.59E+03,3.44E+03,4.27E+03,9.96E+03,1.63E+04
1,3490,344103.82,4482818.73,0,0,4,2114.8,66952414.2,183552.4142,34.9,4.94E+02,6.49E+02,8.04E+02,7.29E+02,1.16E+03,1.32E+03,1.57E+03,3.48E+03,4.27E+03,9.96E+03,1.61E+04
1,3491,344103.88,4482818.69,0,0,4,2114.79,66952514.2,183552.5142,33.7,3.81E+02,5.79E+02,7.85E+02,7.19E+02,1.11E+03,1.33E+03,1.57E+03,3.50E+03,4.27E+03,9.93E+03,1.61E+04
1,3492,344103.94,4482818.66,0,0,4,2114.78,66952614.2,183552.6142,33.9,4.69E+02,4.47E+02,7.68E+02,6.81E+02,1.15E+03,1.29E+03,1.62E+03,3.45E+03,4.19E+03,9.86E+03,1.57E+04
1,3493,344104,4482818.63,0,0,4,2114.78,66952714.2,183552.7142,36.2,4.73E+02,5.54E+02,7.04E+02,6.69E+02,1.16E+03,1.25E+03,1.62E+03,3.42E+03,4.19E+03,9.79E+03,1.57E+04
1,3494,344104.06,4482818.59,0,0,4,2114.77,66952814.2,183552.8142,32,3.23E+02,8.80E+02,6.69E+02,7.55E+02,1.11E+03,1.28E+03,1.59E+03,3.43E+03,4.26E+03,9.76E+03,1.61E+04
1,3495,344104.12,4482818.56,0,0,4,2114.76,66952914.2,183552.9142,32.1,4.18E+02,9.41E+02,7.35E+02,7.92E+02,1.07E+03,1.33E+03,1.60E+03,3.40E+03,4.29E+03,9.75E+03,1.62E+04
1,3496,344104.18,4482818.52,0,0,4,2114.75,66953014.2,183553.0142,30.5,6.42E+02,6.95E+02,7.59E+02,7.23E+02,1.10E+03,1.32E+03,1.63E+03,3.41E+03,4.24E+03,9.77E+03,1.59E+04
1,3497,344104.25,4482818.49,0,0,4,2114.75,66953114.2,183553.1142,29.3,6.87E+02,5.53E+02,7.38E+02,7.17E+02,1.14E+03,1.29E+03,1.62E+03,3.44E+03,4.23E+03,9.72E+03,1.57E+04
1,3498,344104.31,4482818.46,0,0,4,2114.74,66953214.2,183553.2142,39.8,4.32E+02,6.24E+02,7.89E+02,7.29E+02,1.09E+03,1.26E+03,1.57E+03,3.41E+03,4.22E+03,9.63E+03,1.57E+04
1,3499,344104.37,4482818.42,0,0,4,2114.73,66953314.2,183553.3142,30.4,9.69E+01,9.45E+02,7.49E+02,7.00E+02,1.06E+03,1.28E+03,1.56E+03,3.38E+03,4.23E+03,9.59E+03,1.59E+04
1,3500,344104.43,4482818.39,0,0,4,2114.72,66953414.2,183553.4142,31.5,2.21E+02,9.63E+02,6.52E+02,7.05E+02,1.10E+03,1.27E+03,1.58E+03,3.36E+03,4.24E+03,9.63E+03,1.59E+04
1,3501,344104.49,4482818.36,0,0,4,2114.72,66953514.2,183553.5142,30.5,3.30E+02,6.19E+02,6.57E+02,7.53E+02,1.10E+03,1.21E+03,1.59E+03,3.39E+03,4.23E+03,9.57E+03,1.55E+04
1,3502,344104.55,4482818.33,0,0,4,2114.71,66953614.2,183553.6142,31,3.07E+02,6.01E+02,7.08E+02,7.48E+02,1.09E+03,1.22E+03,1.58E+03,3.47E+03,4.24E+03,9.57E+03,1.56E+04
1,3503,344104.61,4482818.29,0,0,4,2114.71,66953714.2,183553.7142,39.9,2.79E+02,8.38E+02,7.09E+02,7.20E+02,1.03E+03,1.27E+03,1.57E+03,3.47E+03,4.25E+03,9.73E+03,1.60E+04
1,3504,344104.67,4482818.26,0,0,4,2114.7,66953814.2,183553.8142,27.4,5.20E+02,7.78E+02,6.63E+02,6.89E+02,9.50E+02,1.26E+03,1.53E+03,3.47E+03,4.21E+03,9.76E+03,1.60E+04
1,3505,344104.73,4482818.23,0,0,4,2114.69,66953914.2,183553.9142,27.2,6.20E+02,4.44E+02,7.04E+02,6.83E+02,9.53E+02,1.19E+03,1.47E+03,3.52E+03,4.15E+03,9.81E+03,1.56E+04
1,3506,344104.79,4482818.2,0,0,4,2114.69,66954014.2,183554.0142,29.7,5.34E+02,3.34E+02,7.58E+02,6.87E+02,9.89E+02,1.18E+03,1.47E+03,3.50E+03,4.20E+03,9.87E+03,1.56E+04
1,3507,344104.85,4482818.17,0,0,4,2114.68,66954114.2,183554.1142,29.3,5.80E+02,4.25E+02,7.74E+02,6.65E+02,1.05E+03,1.26E+03,1.49E+03,3.45E+03,4.30E+03,9.84E+03,1.56E+04
1,3508,344104.91,4482818.14,0,0,4,2114.68,66954214.2,183554.2142,29.8,5.93E+02,5.10E+02,8.19E+02,6.26E+02,1.08E+03,1.32E+03,1.52E+03,3.41E+03,4.25E+03,9.79E+03,1.57E+04
1,3509,344104.97,4482818.1,0,0,4,2114.67,66954314.2,183554.3142,30.5,5.48E+02,4.88E+02,8.69E+02,6.13E+02,1.11E+03,1.33E+03,1.56E+03,3.39E+03,4.19E+03,9.71E+03,1.55E+04
1,3510,344105.03,4482818.08,0,0,4,2114.66,66954414.2,183554.4142,34.4,4.73E+02,5.16E+02,8.51E+02,6.33E+02,1.07E+03,1.24E+03,1.61E+03,3.41E+03,4.15E+03,9.65E+03,1.54E+04
1,3511,344105.07,4482818.06,0,0,4,2114.66,66954514.2,183554.5142,29.4,2.30E+02,8.31E+02,7.32E+02,6.46E+02,9.54E+02,1.20E+03,1.54E+03,3.40E+03,4.17E+03,9.68E+03,1.58E+04
1,3512,344105.11,4482818.04,0,0,4,2114.65,66954614.2,183554.6142,24.1,1.72E+02,8.15E+02,6.94E+02,6.51E+02,9.99E+02,1.25E+03,1.50E+03,3.36E+03,4.23E+03,9.69E+03,1.58E+04
1,3513,344105.15,4482818.03,0,0,4,2114.64,66954714.2,183554.7142,29.8,4.98E+02,3.80E+02,7.89E+02,6.89E+02,1.04E+03,1.25E+03,1.54E+03,3.33E+03,4.25E+03,9.64E+03,1.53E+04
1,3514,344105.19,4482818.01,0,0,4,2114.63,66954814.2,183554.8142,28.5,5.60E+02,4.74E+02,7.64E+02,7.25E+02,1.01E+03,1.26E+03,1.54E+03,3.33E+03,4.23E+03,9.62E+03,1.54E+04
1,3515,344105.23,4482817.99,0,0,4,2114.62,66954914.2,183554.9142,28.5,5.35E+02,6.40E+02,7.29E+02,7.18E+02,1.04E+03,1.25E+03,1.49E+03,3.29E+03,4.19E+03,9.66E+03,1.56E+04
1,3516,344105.27,4482817.98,0,0,4,2114.61,66955014.2,183555.0142,27.6,5.51E+02,5.21E+02,7.81E+02,7.01E+02,1.07E+03,1.17E+03,1.46E+03,3.30E+03,4.11E+03,9.77E+03,1.55E+04
1,3517,344105.31,4482817.96,0,0,4,2114.6,66955114.2,183555.1142,30.3,4.82E+02,4.45E+02,8.83E+02,6.73E+02,1.09E+03,1.12E+03,1.52E+03,3.39E+03,4.17E+03,9.78E+03,1.54E+04
1,3518,344105.35,4482817.94,0,0,4,2114.59,66955214.2,183555.2142,29.9,4.10E+02,6.25E+02,8.37E+02,6.06E+02,1.02E+03,1.20E+03,1.56E+03,3.44E+03,4.27E+03,9.72E+03,1.56E+04
1,3519,344105.39,4482817.93,0,0,4,2114.58,66955314.2,183555.3142,26.2,4.30E+02,6.19E+02,8.24E+02,5.94E+02,9.43E+02,1.23E+03,1.57E+03,3.45E+03,4.23E+03,9.75E+03,1.56E+04
1,3520,344105.43,4482817.91,0,0,4,2114.57,66955414.2,183555.4142,25.2,5.78E+02,2.28E+02,8.83E+02,7.04E+02,9.99E+02,1.18E+03,1.59E+03,3.43E+03,4.18E+03,9.83E+03,1.54E+04
1,3521,344105.46,4482817.88,0,0,4,2114.56,66955514.2,183555.5142,30.2,5.50E+02,2.49E+02,8.42E+02,7.96E+02,1.06E+03,1.23E+03,1.60E+03,3.41E+03,4.13E+03,9.91E+03,1.56E+04
1,3522,344105.49,4482817.85,0,0,4,2114.56,66955614.2,183555.6142,28,2.92E+02,6.83E+02,7.61E+02,7.43E+02,1.05E+03,1.31E+03,1.58E+03,3.41E+03,4.09E+03,9.82E+03,1.60E+04
1,3523,344105.53,4482817.83,0,0,4,2114.55,66955714.2,183555.7142,27.1,2.31E+02,7.21E+02,7.20E+02,7.50E+02,1.02E+03,1.31E+03,1.56E+03,3.45E+03,4.10E+03,9.73E+03,1.59E+04
1,3524,344105.56,4482817.8,0,0,4,2114.55,66955814.2,183555.8142,28.3,2.59E+02,6.59E+02,7.39E+02,7.12E+02,9.83E+02,1.27E+03,1.53E+03,3.51E+03,4.08E+03,9.75E+03,1.59E+04
1,3525,344105.59,4482817.77,0,0,4,2114.54,66955914.2,183555.9142,27.5,2.59E+02,6.47E+02,7.33E+02,6.01E+02,9.92E+02,1.26E+03,1.59E+03,3.53E+03,4.10E+03,9.76E+03,1.58E+04
1,3526,344105.62,4482817.75,0,0,4,2114.53,66956014.2,183556.0142,26.9,2.28E+02,6.44E+02,7.12E+02,6.61E+02,9.86E+02,1.25E+03,1.60E+03,3.50E+03,4.15E+03,9.75E+03,1.58E+04
1,3527,344105.65,4482817.72,0,0,4,2114.53,66956114.2,183556.1142,25.4,2.04E+02,5.81E+02,7.08E+02,8.03E+02,9.51E+02,1.26E+03,1.53E+03,3.49E+03,4.18E+03,9.78E+03,1.59E+04
1,3528,344105.68,4482817.69,0,0,4,2114.52,66956214.2,183556.2142,30.3,2.74E+02,4.97E+02,7.17E+02,8.83E+02,9.50E+02,1.27E+03,1.54E+03,3.49E+03,4.17E+03,9.86E+03,1.60E+04
1,3529,344105.71,4482817.67,0,0,4,2114.52,66956314.2,183556.3142,24.7,2.07E+02,6.49E+02,6.38E+02,7.63E+02,1.02E+03,1.27E+03,1.53E+03,3.44E+03,4.16E+03,9.86E+03,1.60E+04
1,3530,344105.74,4482817.64,0,0,4,2114.51,66956414.2,183556.4142,25.1,2.40E+02,6.43E+02,6.64E+02,6.78E+02,1.10E+03,1.24E+03,1.54E+03,3.47E+03,4.18E+03,9.83E+03,1.59E+04
1,3531,344105.77,4482817.62,0,0,4,2114.5,66956514.2,183556.5142,27.4,3.31E+02,5.45E+02,6.46E+02,7.30E+02,1.07E+03,1.22E+03,1.52E+03,3.49E+03,4.18E+03,9.79E+03,1.58E+04
1,3532,344105.8,4482817.61,0,0,4,2114.5,66956614.2,183556.6142,30.3,2.69E+02,7.79E+02,5.40E+02,7.81E+02,1.01E+03,1.24E+03,1.48E+03,3.50E+03,4.17E+03,9.78E+03,1.61E+04
1,3533,344105.83,4482817.59,0,0,4,2114.5,66956714.1,183556.7141,25.8,1.92E+02,8.85E+02,5.06E+02,7.58E+02,1.01E+03,1.31E+03,1.49E+03,3.49E+03,4.19E+03,9.85E+03,1.63E+04
1,3534,344105.86,4482817.57,0,0,4,2114.49,66956814.2,183556.8142,27.6,1.68E+02,7.24E+02,6.26E+02,7.99E+02,1.04E+03,1.35E+03,1.51E+03,3.49E+03,4.21E+03,9.91E+03,1.63E+04
1,3535,344105.88,4482817.55,0,0,4,2114.49,66956914.2,183556.9142,29.4,1.38E+02,6.21E+02,6.75E+02,8.19E+02,1.02E+03,1.39E+03,1.51E+03,3.52E+03,4.16E+03,9.95E+03,1.63E+04
1,3536,344105.91,4482817.54,0,0,4,2114.48,66957014.2,183557.0142,30,3.88E+01,6.71E+02,5.36E+02,8.29E+02,9.78E+02,1.42E+03,1.51E+03,3.53E+03,4.08E+03,1.01E+04,1.65E+04
1,3537,344105.94,4482817.52,0,0,4,2114.48,66957114.2,183557.1142,25.4,1.03E+02,6.32E+02,5.36E+02,8.48E+02,9.39E+02,1.37E+03,1.53E+03,3.52E+03,4.03E+03,1.01E+04,1.65E+04
1,3538,344105.97,4482817.5,0,0,4,2114.47,66957214.2,183557.2142,28.2,2.52E+02,4.61E+02,6.31E+02,8.32E+02,9.56E+02,1.30E+03,1.53E+03,3.53E+03,4.11E+03,1.01E+04,1.62E+04
1,3539,344106,4482817.48,0,0,4,2114.47,66957314.1,183557.3141,27.3,2.42E+02,5.77E+02,6.93E+02,7.93E+02,1.01E+03,1.28E+03,1.55E+03,3.55E+03,4.18E+03,1.01E+04,1.63E+04
1,3540,344106.02,4482817.47,0,0,4,2114.47,66957414.2,183557.4142,27,3.26E+02,6.90E+02,7.20E+02,7.55E+02,1.01E+03,1.37E+03,1.57E+03,3.49E+03,4.25E+03,1.01E+04,1.64E+04
1,3541,344106.03,4482817.46,0,0,4,2114.46,66957514.2,183557.5142,26.9,4.58E+02,6.79E+02,7.32E+02,7.68E+02,1.03E+03,1.34E+03,1.59E+03,3.42E+03,4.26E+03,9.99E+03,1.62E+04
1,3542,344106.04,4482817.45,0,0,4,2114.46,66957614.2,183557.6142,27.8,4.35E+02,6.17E+02,7.39E+02,7.87E+02,1.07E+03,1.31E+03,1.59E+03,3.47E+03,4.20E+03,9.97E+03,1.62E+04
1,3543,344106.05,4482817.44,0,0,4,2114.46,66957714.2,183557.7142,26.3,3.92E+02,6.99E+02,7.57E+02,7.57E+02,1.09E+03,1.37E+03,1.54E+03,3.55E+03,4.25E+03,9.99E+03,1.64E+04
1,3544,344106.06,4482817.43,0,0,4,2114.46,66957814.2,183557.8142,25.8,3.68E+02,7.31E+02,7.77E+02,7.07E+02,1.07E+03,1.31E+03,1.52E+03,3.54E+03,4.22E+03,9.98E+03,1.63E+04
1,3545,344106.07,4482817.43,0,0,4,2114.46,66957914.2,183557.9142,26.4,4.04E+02,6.27E+02,7.82E+02,6.82E+02,1.08E+03,1.28E+03,1.52E+03,3.46E+03,4.20E+03,9.98E+03,1.60E+04
1,3546,344106.08,4482817.42,0,0,4,2114.46,66958014.2,183558.0142,27.2,4.41E+02,6.17E+02,7.83E+02,6.64E+02,1.08E+03,1.27E+03,1.51E+03,3.38E+03,4.24E+03,1.00E+04,1.60E+04
1,3547,344106.08,4482817.41,0,0,4,2114.46,66958114.2,183558.1142,26.7,4.43E+02,6.08E+02,7.90E+02,6.78E+02,1.08E+03,1.27E+03,1.56E+03,3.43E+03,4.22E+03,1.01E+04,1.60E+04
1,3548,344106.09,4482817.4,0,0,4,2114.46,66958214.2,183558.2142,26.6,3.51E+02,5.84E+02,7.91E+02,7.14E+02,1.10E+03,1.30E+03,1.59E+03,3.50E+03,4.18E+03,1.00E+04,1.61E+04
1,3549,344106.1,4482817.4,0,0,4,2114.46,66958314.2,183558.3142,26.8,3.81E+02,5.90E+02,8.25E+02,7.43E+02,1.10E+03,1.32E+03,1.57E+03,3.42E+03,4.24E+03,9.95E+03,1.60E+04
1,3550,344106.11,4482817.39,0,0,4,2114.46,66958414.2,183558.4142,26.2,3.36E+02,6.73E+02,8.03E+02,7.09E+02,1.09E+03,1.25E+03,1.58E+03,3.37E+03,4.21E+03,9.97E+03,1.60E+04
1,3551,344106.12,4482817.38,0,0,4,2114.46,66958514.2,183558.5142,25.4,3.13E+02,6.30E+02,7.55E+02,6.62E+02,1.05E+03,1.24E+03,1.54E+03,3.41E+03,4.15E+03,1.00E+04,1.60E+04
1,3552,344106.13,4482817.38,0,0,4,2114.46,66958614.2,183558.6142,26.6,4.39E+02,5.56E+02,8.27E+02,6.43E+02,1.07E+03,1.27E+03,1.47E+03,3.48E+03,4.17E+03,1.00E+04,1.60E+04
1,3553,344106.14,4482817.37,0,0,4,2114.46,66958714.2,183558.7142,26.1,5.09E+02,6.91E+02,8.47E+02,6.27E+02,1.13E+03,1.26E+03,1.49E+03,3.48E+03,4.21E+03,1.00E+04,1.61E+04
1,3554,344106.15,4482817.36,0,0,4,2114.46,66958814.2,183558.8142,25.4,4.59E+02,7.56E+02,7.90E+02,6.45E+02,1.11E+03,1.23E+03,1.57E+03,3.46E+03,4.17E+03,9.96E+03,1.61E+04
1,3555,344106.16,4482817.36,0,0,4,2114.47,66958914.2,183558.9142,25.2,4.04E+02,6.99E+02,7.63E+02,6.73E+02,1.06E+03,1.20E+03,1.57E+03,3.48E+03,4.15E+03,9.94E+03,1.60E+04
1,3556,344106.17,4482817.35,0,0,4,2114.47,66959014.1,183559.0141,24.3,4.84E+02,5.64E+02,7.91E+02,7.27E+02,1.06E+03,1.22E+03,1.62E+03,3.51E+03,4.19E+03,1.00E+04,1.60E+04
1,3557,344106.18,4482817.35,0,0,4,2114.47,66959114.2,183559.1142,25.4,5.57E+02,4.83E+02,7.82E+02,7.62E+02,1.08E+03,1.27E+03,1.64E+03,3.49E+03,4.20E+03,1.00E+04,1.60E+04
1,3558,344106.19,4482817.34,0,0,4,2114.47,66959214.2,183559.2142,24.2,5.14E+02,5.54E+02,7.93E+02,7.58E+02,1.11E+03,1.29E+03,1.60E+03,3.45E+03,4.24E+03,9.97E+03,1.60E+04
1,3559,344106.2,4482817.33,0,0,4,2114.47,66959314.2,183559.3142,25.3,4.39E+02,5.84E+02,8.24E+02,7.31E+02,1.13E+03,1.28E+03,1.58E+03,3.44E+03,4.23E+03,9.88E+03,1.59E+04
1,3560,344106.21,4482817.33,0,0,4,2114.47,66959414.2,183559.4142,26.7,3.35E+02,6.46E+02,8.02E+02,6.95E+02,1.13E+03,1.27E+03,1.64E+03,3.44E+03,4.17E+03,9.82E+03,1.59E+04
1,3561,344106.22,4482817.32,0,0,4,2114.47,66959514.2,183559.5142,26.5,2.99E+02,7.37E+02,7.39E+02,6.69E+02,1.12E+03,1.30E+03,1.66E+03,3.40E+03,4.17E+03,9.79E+03,1.59E+04
1,3562,344106.22,4482817.31,0,0,4,2114.47,66959614.2,183559.6142,22.8,3.60E+02,7.82E+02,7.33E+02,6.62E+02,1.10E+03,1.29E+03,1.55E+03,3.44E+03,4.20E+03,9.74E+03,1.59E+04
1,3563,344106.22,4482817.31,0,0,4,2114.47,66959714.2,183559.7142,24.6,4.83E+02,6.26E+02,7.31E+02,7.20E+02,1.08E+03,1.21E+03,1.46E+03,3.50E+03,4.24E+03,9.79E+03,1.59E+04
1,3564,344106.23,4482817.3,0,0,4,2114.48,66959814.2,183559.8142,25.7,4.49E+02,5.58E+02,7.27E+02,7.54E+02,1.08E+03,1.19E+03,1.49E+03,3.44E+03,4.28E+03,9.86E+03,1.58E+04
1,3565,344106.23,4482817.3,0,0,4,2114.48,66959914.2,183559.9142,24.2,4.14E+02,6.22E+02,7.98E+02,7.69E+02,1.12E+03,1.23E+03,1.52E+03,3.44E+03,4.23E+03,9.86E+03,1.59E+04
1,3566,344106.23,4482817.29,0,0,4,2114.48,66960014.2,183600.0142,24.2,4.83E+02,5.88E+02,8.58E+02,7.96E+02,1.13E+03,1.27E+03,1.54E+03,3.47E+03,4.16E+03,9.83E+03,1.59E+04
1,3567,344106.24,4482817.28,0,0,4,2114.48,66960114.2,183600.1142,25.3,5.01E+02,6.80E+02,8.22E+02,7.97E+02,1.13E+03,1.28E+03,1.56E+03,3.48E+03,4.15E+03,9.82E+03,1.61E+04
1,3568,344106.24,4482817.28,0,0,4,2114.49,66960214.2,183600.2142,24.9,4.22E+02,7.52E+02,8.14E+02,7.15E+02,1.13E+03,1.24E+03,1.60E+03,3.48E+03,4.22E+03,9.86E+03,1.60E+04
1,3569,344106.24,4482817.27,0,0,4,2114.49,66960314.2,183600.3142,23.9,4.18E+02,7.37E+02,8.68E+02,6.65E+02,1.12E+03,1.23E+03,1.60E+03,3.45E+03,4.26E+03,9.90E+03,1.60E+04
1,3570,344106.25,4482817.26,0,0,4,2114.49,66960414.2,183600.4142,25.5,5.08E+02,6.49E+02,8.56E+02,7.10E+02,1.13E+03,1.25E+03,1.58E+03,3.42E+03,4.20E+03,9.92E+03,1.59E+04
1,3571,344106.25,4482817.26,0,0,4,2114.49,66960514.2,183600.5142,25.4,4.89E+02,6.05E+02,7.90E+02,7.24E+02,1.11E+03,1.26E+03,1.60E+03,3.39E+03,4.13E+03,9.89E+03,1.59E+04
1,3572,344106.24,4482817.26,0,0,4,2114.49,66960614.2,183600.6142,25,3.72E+02,6.74E+02,7.93E+02,6.71E+02,1.07E+03,1.25E+03,1.60E+03,3.45E+03,4.07E+03,9.82E+03,1.59E+04
1,3573,344106.24,4482817.25,0,0,4,2114.49,66960714.2,183600.7142,24.8,3.03E+02,6.86E+02,8.00E+02,6.22E+02,1.06E+03,1.23E+03,1.60E+03,3.48E+03,4.07E+03,9.76E+03,1.58E+04
1,3574,344106.24,4482817.25,0,0,4,2114.5,66960814.2,183600.8142,25,3.30E+02,6.19E+02,8.34E+02,5.70E+02,1.06E+03,1.20E+03,1.64E+03,3.44E+03,4.13E+03,9.68E+03,1.55E+04
1,3575,344106.24,4482817.25,0,0,4,2114.5,66960914.2,183600.9142,25.4,3.51E+02,5.79E+02,8.68E+02,5.84E+02,1.10E+03,1.19E+03,1.66E+03,3.45E+03,4.18E+03,9.66E+03,1.55E+04
1,3576,344106.24,4482817.25,0,0,4,2114.5,66961014.2,183601.0142,24.7,3.45E+02,7.03E+02,8.34E+02,6.49E+02,1.19E+03,1.22E+03,1.63E+03,3.47E+03,4.15E+03,9.71E+03,1.58E+04
1,3577,344106.24,4482817.24,0,0,4,2114.5,66961114.2,183601.1142,24.7,3.87E+02,6.73E+02,7.91E+02,7.30E+02,1.10E+03,1.18E+03,1.58E+03,3.46E+03,4.16E+03,9.73E+03,1.58E+04
1,3578,344106.24,4482817.24,0,0,4,2114.5,66961214.2,183601.2142,25,4.13E+02,5.92E+02,7.66E+02,7.89E+02,1.07E+03,1.17E+03,1.56E+03,3.43E+03,4.22E+03,9.68E+03,1.57E+04
1,3579,344106.24,4482817.24,0,0,4,2114.5,66961314.2,183601.3142,24,3.41E+02,6.67E+02,7.29E+02,7.44E+02,1.13E+03,1.23E+03,1.54E+03,3.41E+03,4.24E+03,9.66E+03,1.57E+04
1,3580,344106.24,4482817.23,0,0,4,2114.5,66961414.2,183601.4142,24.4,3.34E+02,6.72E+02,7.71E+02,6.92E+02,1.09E+03,1.20E+03,1.48E+03,3.37E+03,4.15E+03,9.71E+03,1.56E+04
1,3581,344106.25,4482817.23,0,0,4,2114.5,66961514.2,183601.5142,25.6,3.94E+02,7.13E+02,8.37E+02,6.82E+02,1.08E+03,1.16E+03,1.52E+03,3.35E+03,4.10E+03,9.78E+03,1.57E+04
1,3582,344106.26,4482817.23,0,0,4,2114.5,66961614.2,183601.6142,25.5,3.19E+02,7.60E+02,8.56E+02,6.95E+02,1.08E+03,1.20E+03,1.57E+03,3.37E+03,4.12E+03,9.79E+03,1.58E+04
1,3583,344106.26,4482817.23,0,0,4,2114.5,66961714.2,183601.7142,24.2,2.99E+02,7.07E+02,8.36E+02,7.08E+02,1.08E+03,1.26E+03,1.64E+03,3.45E+03,4.12E+03,9.73E+03,1.59E+04
1,3584,344106.27,4482817.23,0,0,4,2114.49,66961814.2,183601.8142,24.6,4.30E+02,6.56E+02,8.43E+02,7.08E+02,1.08E+03,1.27E+03,1.63E+03,3.49E+03,4.12E+03,9.63E+03,1.57E+04
1,3585,344106.28,4482817.23,0,0,4,2114.49,66961914.2,183601.9142,25.1,4.88E+02,6.42E+02,8.68E+02,7.07E+02,1.08E+03,1.21E+03,1.58E+03,3.36E+03,4.09E+03,9.61E+03,1.55E+04
1,3586,344106.29,4482817.23,0,0,4,2114.49,66962014.2,183602.0142,25.3,5.10E+02,6.50E+02,8.35E+02,7.16E+02,1.12E+03,1.19E+03,1.60E+03,3.32E+03,4.04E+03,9.67E+03,1.55E+04
1,3587,344106.3,4482817.23,0,0,4,2114.49,66962114.2,183602.1142,24.8,4.78E+02,6.46E+02,7.89E+02,7.24E+02,1.18E+03,1.27E+03,1.59E+03,3.40E+03,4.06E+03,9.70E+03,1.57E+04
1,3588,344106.31,4482817.23,0,0,4,2114.48,66962214.2,183602.2142,24.9,4.15E+02,6.53E+02,8.31E+02,7.26E+02,1.17E+03,1.25E+03,1.56E+03,3.44E+03,4.07E+03,9.72E+03,1.58E+04
1,3589,344106.31,4482817.23,0,0,4,2114.48,66962314.2,183602.3142,25.3,3.60E+02,6.77E+02,8.84E+02,6.99E+02,1.11E+03,1.24E+03,1.56E+03,3.44E+03,4.05E+03,9.75E+03,1.58E+04
1,3590,344106.32,4482817.23,0,0,4,2114.48,66962414.2,183602.4142,25.4,4.19E+02,7.31E+02,7.96E+02,6.93E+02,1.13E+03,1.28E+03,1.56E+03,3.45E+03,4.08E+03,9.70E+03,1.58E+04
1,3591,344106.32,4482817.21,0,0,4,2114.48,66962514.2,183602.5142,24.1,4.22E+02,8.08E+02,7.34E+02,6.92E+02,1.14E+03,1.23E+03,1.56E+03,3.44E+03,4.10E+03,9.63E+03,1.58E+04
1,3592,344106.31,4482817.2,0,0,4,2114.47,66962614.2,183602.6142,25.9,3.90E+02,7.50E+02,7.76E+02,6.73E+02,1.11E+03,1.24E+03,1.59E+03,3.40E+03,4.10E+03,9.64E+03,1.57E+04
1,3593,344106.31,4482817.18,0,0,4,2114.47,66962714.2,183602.7142,26.4,3.97E+02,7.33E+02,8.31E+02,6.61E+02,1.12E+03,1.27E+03,1.57E+03,3.39E+03,4.14E+03,9.69E+03,1.57E+04
1,3594,344106.3,4482817.17,0,0,4,2114.47,66962814.2,183602.8142,26.9,3.50E+02,8.26E+02,8.13E+02,6.10E+02,1.12E+03,1.25E+03,1.50E+03,3.39E+03,4.17E+03,9.65E+03,1.57E+04
1,3595,344106.3,4482817.15,0,0,4,2114.47,66962914.2,183602.9142,23.8,3.16E+02,8.25E+02,7.83E+02,5.65E+02,1.10E+03,1.19E+03,1.53E+03,3.36E+03,4.17E+03,9.57E+03,1.55E+04
1,3596,344106.3,4482817.14,0,0,4,2114.46,66963014.2,183603.0142,25.2,3.78E+02,6.97E+02,8.10E+02,6.81E+02,1.09E+03,1.13E+03,1.58E+03,3.36E+03,4.14E+03,9.58E+03,1.54E+04
1,3597,344106.29,4482817.12,0,0,4,2114.46,66963114.1,183603.1141,25.8,4.55E+02,6.42E+02,7.87E+02,7.15E+02,1.11E+03,1.13E+03,1.60E+03,3.43E+03,4.11E+03,9.60E+03,1.55E+04
